date,timestamp,A41 - PAVILLION VENTILATION MCC/82/01 - E (Wh),A28 -LTHW PANTROOM MCC/07/02 - E (Wh),A16 - ATS/25/04 LIFE SAFETY BUSBAR RISER NORTH BB/08 - E (Wh),A17 - ATS/25/05 LIFE SAFETY BUSBAR RISER SOUTH BB/09 - E (Wh),A12 - LIFT SWITCHBOARD 1 - E (Wh),A13 - 400A LANDLORD BUSBAR NORTH CORE BB/06 - E (Wh),A25 - LEVEL 25 PLANTROOM MCC/25/04 - E (Wh),A7 - 400A LANDLORD BUSBAR SOUTH CORE BB/07  - E (Wh),A8 - LIFT SWITCHBOARD 2 - E (Wh),A9 - CHW PLANTROOM MCC/07/01 - E (Wh),A31 - WC AHU NORTH MCC/70/01 - E (Wh),A32 - CAT 5 PH MCC/70/06 (AHU 70 07 Roof Plant) - E (Wh),A33 - NORTH CORE GOODS LIFT  - E (Wh),A34 - LEVEL 14 DB/14/LL01 - E (Wh),A14 - OFFICES AHU'S WEST MCC/70/04 - E (Wh),A15 - OFFICES AHU'S EAST MCC/70/05 - E (Wh),A45 - ATS/82/02 FIRE FIGHTING LOBBY SMKE EXTRACT SOUTH CORE MCC/82/02 - E (Wh),A47 - ATS/25/01 LOADING BAY L/S VENTILATION MCC/25/01 - E (Wh),A48 - ATS/25/02 BASEMENT L/S VENTILATION MCC - E (Wh),A35 - LL COMMS ROOM DB/19/LL02 - E (Wh),A36 - ATS/82/01 SOUTH CORE BMU - E (Wh),A37 - ATS/70/01 NORTH CORE BMU  - E (Wh),A38 - SOUTH CORE GOOD LIFT  - E (Wh),A39 - ATS/14/01 BMS ROOM DB DB/14/LL02 - E (Wh),A52 - GREY WATER TANK ROOM MCC/07/04 - E (Wh),A43 - ATS/76/01 SOUTH CORE FIRE FIGHTING LIFT - E (Wh),A42 - ATS/07/02 NORTH CORE FIRE FIGHTING LIFT  - E (Wh),A55 - COMMS 1 DB/07/COMMS01 - E (Wh),A50 - ATS/07/07 LS & TENANT GEN. FUEL TANK PUMPSET - E (Wh),A53 - DOMESTIC WATER SERVICES MCC/07/06 - E (Wh),A51 - CAT 5 PUMPSET MCC/07/05 - E (Wh),A44 - ATS/07/03 FIRE FIGHTING LOBBY SMOKE EXTRACT NORTH CORE MCC/70/08 - E (Wh),A68 - WC VENT SOUTH MCC/70/07 - E (Wh),A69 - ATS/07/06 SMOKE DAMPER PANEL M7/DB/SD/07 - E (Wh),A70 - ATS/07/05 ATRIUM INTERNAL GANTRY - E (Wh),A71 - DRAINAGE PUMPS MCC/07/03 - E (Wh),A65 - ATS/07/04 SPRINKLER PUMP 1  - E (Wh),A66 - ATS/07/05 SPRINKLER PUMP 2 - E (Wh),A63 - ATS/07/02 WET RISER PUMP 1 - E (Wh),A64 - ATS/07/03 WET RISER PUMP 2 - E (Wh),A56 - COMMS 2 DB/07/COMMS02 - E (Wh),A57 - BASEMENT DB/07/LL01 (Basement Refuge Store & Sodexo Store) - E (Wh),A58 - BASEMENT DB/07/LL02 (Basement Tennant Sub Station) - E (Wh),A59 - BASEMENT DB/07/LL03 (Basement Landlord Sub Station) - E (Wh),A60 - BASEMENT DB/07/LL04 (Basement Goods Lift - Plantrooms - Storerooms) - E (Wh),A61 - ATS/07/08 WATER MIST PANEL  - E (Wh),A62 - ATS/07/01 LS GEN DB/01/LS01 (Basement Generator Plant) - E (Wh),A49 - ATS/25/03 REFUSE L/S VENTILATION MCC/25/03 - E (Wh)
7/12/2023 12:45,1701953100,147.191536,1752.893749,852.8203684,1094.446114,2108.56076,4069.354617,931.7620629,6503.984728,1775.81719,15527.4337,1399.604768,18.41449924,81.17511877,2972.559943,12601.79541,9736.865156,23.82728487,1986.655716,1017.33145,251.8523427,0,0,600.6147452,141.7989218,1972.250569,718.1432734,59.83487882,0,0,1690.927569,22.59257319,0,0,81.82986052,0,17.90248676,0,94.1203429,0,0,0,804.9198725,205.8990507,228.5900226,177.7557645,0,674.5965819,871.5357382
7/12/2023 13:00,1701954000,147.2483441,1777.375283,890.9914877,1126.418462,2394.646056,4035.357358,934.8181102,6502.39086,1992.741876,15341.03053,1404.793658,18.34489737,81.31569487,3109.10211,12603.35967,9727.920152,23.94448162,1985.054719,1019.968003,252.1100504,0,0,1170.645769,140.9557142,1681.229142,846.662565,59.9634074,0,0,1663.28056,22.80965824,0,0,81.74332068,0,10.22133588,0,94.00930459,0,0,0,733.865228,694.8748564,229.2111608,174.1965443,0,675.1060164,870.3738642
7/12/2023 13:15,1701954900,147.1446218,1782.261858,940.7448827,1089.62946,2153.070362,4030.490404,937.008697,6355.461475,2110.630827,15524.11866,1403.264897,18.51187384,81.37200344,3004.570924,12606.51262,9739.429322,23.94712578,1985.988974,1021.00863,302.7018055,0,0,821.2601543,141.49681,1751.642145,963.5407947,59.9563517,0,0,1625.500483,22.70412334,0,0,81.89729177,0,7.335591092,0,94.28672536,0,0,0,928.8943979,531.4827305,228.3379869,173.9378187,0,675.6006743,871.0064419
7/12/2023 13:30,1701955800,147.0930287,1760.868991,849.2831309,1081.143101,2635.677219,3994.139888,931.6963481,6501.312415,2650.559,15389.39497,1406.224197,18.33648078,81.12557539,2624.558771,12598.70225,9735.89769,23.76455049,1980.072292,1016.161095,255.8848901,0,0,996.7987909,140.6790723,1596.635961,854.0920066,59.79831514,0,0,1586.619482,48.93036261,0,0,81.53835499,0,17.75728193,0,93.55557093,0,0,6.621838215,942.6997003,164.8618038,228.1821511,173.4609454,0,672.1767648,871.0971905
7/12/2023 13:45,1701956700,147.17522,1727.606336,884.1703997,1021.193766,2542.179977,4017.617877,936.4593752,6521.20638,2210.134189,15274.39022,1405.261137,18.44454154,81.34107906,2955.751821,12614.25712,9752.397352,23.921308,1984.35563,993.2540103,253.7493581,0,0,708.0655757,140.183294,1764.511181,939.5977214,59.97348761,0,0,1646.76756,22.59783743,0,0,81.77976447,0,0,0,93.67362649,0,0,41.26429779,924.078396,164.3867145,228.5155352,173.990536,0,673.3238597,870.0245472
7/12/2023 14:00,1701957600,147.1609679,1756.814957,817.1691058,1099.975188,2323.869848,4007.766426,938.0984689,6699.986718,2515.943901,15170.12313,1404.030002,18.55825854,80.87434253,2940.839736,12605.00778,9753.320796,23.94629891,1983.434261,1015.876295,302.2840643,0,0,795.6049468,140.2725415,1654.964297,825.9465531,59.9824622,0,0,1553.539868,22.7527995,0,0,81.30018298,0,0,0,93.39925942,0,0,0.029950066,859.5652885,528.8276637,228.0792397,166.7935126,0,669.072399,869.4557006
7/12/2023 14:15,1701958500,147.1593344,1737.549281,580.9321143,1056.127916,2518.792707,4012.732436,932.9485428,6670.166228,2386.182777,15146.34224,1403.767337,18.67215415,80.98381821,2780.875864,12609.26711,9752.563988,23.88112767,1982.738406,991.0080158,252.2378865,0,0,499.3830561,149.6321806,1614.865225,906.9170588,59.91078122,0,0,1596.310744,22.70227973,0,0,81.87435964,0,17.45208698,0,93.37742798,0,0,0,788.7197415,582.4784357,228.293422,173.8355592,0,669.6396932,870.2557505
7/12/2023 14:30,1701959400,147.4471499,1746.03324,755.7460181,1056.941379,1868.632658,4039.322682,934.8643654,6847.652639,2497.128521,15173.12833,1405.019638,18.62585817,81.19572867,3073.971708,12616.6191,9713.631117,24.01924198,1982.028544,993.063671,263.6309164,0,0,642.9798021,139.158569,1683.222706,595.4538602,59.74754904,0,0,1467.95713,22.81347219,0,0,81.47514278,0,0,0,93.32756073,0,0,0,776.5376197,481.3253346,259.4320192,177.2704575,0,670.2937849,870.8973144
7/12/2023 14:45,1701960300,147.2811957,1759.159023,892.2658833,1070.737371,2176.983236,4006.57836,938.9534655,6714.184697,2666.236704,15163.68219,1399.933968,18.69934172,80.96761746,2729.360213,12617.48609,9750.720056,23.89992228,1981.003189,1015.889661,291.2886844,0,0,970.3693783,138.6006135,1578.103126,888.271948,59.95835732,0,0,1596.56765,22.7680366,0,0,81.8886809,0,17.61444272,0,93.71386571,0,0,0,767.2100096,689.2598995,257.7865363,188.2633233,0,672.3162095,869.4142595
7/12/2023 15:00,1701961200,146.69516,1753.990916,689.5780326,1102.599081,2379.54844,4026.964163,932.0798024,6761.141138,1976.027442,15200.59393,1402.533205,18.56245978,81.40946041,3256.428895,12607.38355,9754.511116,23.90466544,1980.883707,1009.112812,252.234798,0,0,776.0153553,143.1179518,1636.541083,908.6312914,59.92529689,0,0,1516.197793,22.61472476,0,0,81.49472664,0,0,0,93.20667884,0,0,0,758.1513648,228.2048151,267.6739434,188.2040902,0,665.9987284,866.8865373
7/12/2023 15:15,1701962100,147.1469909,1760.352594,646.7019566,1070.54467,2110.033409,4003.556085,935.8474797,6501.945025,2212.951583,15151.90616,1404.09746,18.56215881,81.36095078,3272.519913,12584.50497,9745.303634,23.87574818,1982.409137,1015.752319,289.9432163,0,0,360.0754381,143.1599217,1682.624301,681.6309332,59.91903596,0,0,1602.392617,22.56895133,0,0,81.79539211,0,0,0,93.28137409,0,0,0,765.4536751,201.7261631,281.8954659,188.2212238,0,668.7125079,867.9739486
7/12/2023 15:30,1701963000,147.140884,1747.305803,782.8555035,1056.251508,2481.928971,4028.207861,939.4987459,6667.68423,2284.72101,15158.91736,1402.841266,18.59557503,81.39444115,3189.455245,12611.95406,9744.405909,24.01371215,1980.744215,1019.131721,263.1897652,0,0,581.8588286,142.6387446,1624.757835,812.7205658,59.81346616,0,0,1614.781305,22.71110761,0,0,81.50440953,0,17.52442902,0,93.45969485,0,0,0,764.3304084,124.36793,227.983694,196.0804767,0,670.2768474,869.2489734
7/12/2023 15:45,1701963900,147.1941295,1771.988951,884.8929841,889.761537,2241.682775,4033.556496,932.3676901,6739.223534,2172.327152,15166.49488,1403.791609,18.47909297,81.66497523,3463.861563,12605.95564,9732.635219,23.96026578,1976.324798,1020.642498,255.2763466,0,0,853.5073481,144.6795091,1751.900039,718.0545851,59.94900359,0,0,1579.245245,22.75174089,0,0,81.95861117,0,0,0,93.86357081,0,0,0,704.4064359,203.8026986,227.9462141,193.3038714,0,674.0801859,868.2884051
7/12/2023 16:00,1701964800,147.375452,1795.266583,914.3112876,1069.119586,2023.3233,4038.958445,937.4902989,7145.62171,1956.008064,15216.22418,1405.575693,18.72256189,81.35869836,2822.742329,12603.37995,9729.049409,24.06444039,1981.09619,1019.705974,299.5779692,0,0,1092.432589,141.4349924,1632.369644,653.0537936,59.88822252,0,0,1566.994832,22.91443905,0,0,81.60335984,0,17.73410273,0,95.23061217,0,0,0,706.6173609,216.1765436,229.632317,188.4026667,0,685.5391215,868.6083013
7/12/2023 16:15,1701965700,147.5237393,1768.296578,900.0995929,1101.862442,1978.548172,4047.308063,939.6262811,7416.663211,2118.715673,15133.07648,1401.827416,18.73050116,82.0437691,3347.25936,12611.09606,9729.914586,24.06331058,1979.755082,1022.113536,256.2091183,0,0,759.8738291,139.7867877,1665.191828,711.507496,59.94120284,0,0,1572.871465,22.89573906,0,0,82.05058583,0,0,0,95.42139605,0,0,0,705.7805494,238.7779975,274.1181196,188.405391,0,684.6840232,868.4667592
7/12/2023 16:30,1701966600,147.4241833,1763.136412,747.926764,1010.999233,1997.937785,4025.544369,932.1712039,7068.503605,2059.164175,15159.79054,1405.69915,18.80287689,81.62283513,3027.58118,12601.97276,9731.751839,24.01464089,1978.858592,1019.245064,260.607715,0,0,407.9233457,141.6610051,1713.076951,589.9503218,59.98508799,0,0,1577.290734,22.94809139,0,0,81.7176637,0,17.72425888,0,94.81684106,0,0,0,704.8359501,254.3991537,303.285564,188.3274129,0,681.3293006,868.2362057
7/12/2023 16:45,1701967500,147.3775222,1829.816602,780.5623131,1040.198534,1847.034482,4026.149344,938.9676471,7412.816253,1826.156755,15204.69907,1400.656402,18.76250436,81.97629797,3239.524805,12598.41555,9719.52585,23.95393442,1980.537103,1019.515741,296.3432459,0,0,335.9072919,143.5422129,1573.92638,972.3672201,59.97372923,0,0,1532.847173,22.93445781,0,0,81.70248492,0,0,0,94.77810134,0,0,0,709.1674618,191.281816,276.4188536,188.4093813,0,680.2850283,868.1295446
7/12/2023 17:00,1701968400,146.9746037,1703.973378,718.2231922,1044.481474,1717.023054,4006.679543,940.9052708,7224.162048,2075.291067,15199.6807,1401.99204,18.88045553,81.76424351,3146.462879,12600.9746,9750.445406,24.02335116,1976.708723,1019.736642,251.5625485,0,0,724.3139474,145.1730742,1722.621342,276.2443756,59.94250749,0,0,1567.421857,22.98486746,0,0,81.69053664,0,17.67532456,0,94.46897992,0,0,0,703.9485659,72.05199154,229.2162986,188.2919882,0,678.9144184,868.0457828
7/12/2023 17:15,1701969300,147.4724167,1804.768099,437.9922111,881.1127623,1826.821685,4032.296912,934.3583366,7255.126094,1515.530566,15230.22243,1403.335906,18.91994046,81.96629147,3141.083736,12616.02461,9738.711272,24.2422271,1977.34418,1022.529572,285.5212761,0,0,937.0395706,142.9748455,1648.987005,681.6095068,59.89535299,0,0,1543.271537,23.17219052,0,0,82.06576436,0,0,0,96.3176683,0,0,0,708.2937748,72.59022635,230.4340999,124.3235675,0,692.1902614,867.1921334
7/12/2023 17:30,1701970200,147.4688817,1836.316162,511.6310693,894.5882957,1821.914583,4036.733036,940.3186845,7103.82919,1486.978049,15162.79839,1403.62358,18.99257551,81.89744761,2962.943012,12599.37605,9717.642509,24.2797199,1973.584605,1022.549821,269.143606,0,0,330.7053715,142.6216892,1578.743288,295.2709806,59.98913378,0,0,1511.961339,23.2779701,0,0,81.75653119,0,0,0,96.54915707,0,0,0,715.7774422,150.8357952,260.5851643,144.325447,0,693.0757376,867.7552334
7/12/2023 17:45,1701971100,147.5105997,1824.801813,646.3615723,784.5637885,2010.564629,4038.770974,895.7274248,6993.716327,1131.411986,15165.39819,1404.244817,18.99103418,81.63638798,2885.20899,12612.90171,9726.72407,24.16208963,1976.516557,1020.06916,260.3793355,0,0,299.8125834,141.500348,1701.73991,415.4600116,60.03618294,0,0,1492.506454,23.06133637,0,0,82.09537965,0,0,0,96.48937654,0,0,0,486.0150226,212.0718971,293.2951616,188.7733734,0,691.071146,865.3655727
7/12/2023 18:00,1701972000,141.5119341,1754.465535,771.6337134,605.9583976,1665.296982,4036.452535,29.98890188,6964.837568,1851.834592,15239.96006,1404.438766,19.17420143,81.87588228,2975.345416,9441.227806,7947.029151,24.60428989,1976.43089,1019.749473,294.9796831,0,0,368.1255758,142.0238696,1526.272491,286.4177539,137.8791007,0,0,1516.468327,23.4393161,0,0,82.02683978,0,0,0,96.49688944,0,0,0,483.2610011,72.58091705,230.7382224,129.8135649,0,693.9068254,866.9714758
7/12/2023 18:15,1701972900,142.3443446,1742.593793,955.4544044,904.3140068,1767.986255,4066.092483,34.80007561,6977.433451,1196.213852,15165.59198,1351.865756,19.2154757,81.65745954,2863.89907,8445.365013,7361.547095,24.56988389,1976.121396,920.2082702,252.2707599,0,0,87.94405787,140.7463132,1613.362649,416.3493995,60.09007364,0,0,1512.182044,23.32182543,0,0,82.12942682,0,17.70433841,0,96.71360755,0,0,0,476.8820412,72.64427825,231.3640491,76.48181705,0,695.1209092,866.8082609
7/12/2023 18:30,1701973800,142.6231995,1645.906614,731.6959619,796.5886864,996.4632628,4024.117529,33.31821077,6665.213321,1664.067589,11235.48933,36.02549175,18.99094032,81.67371149,2806.627867,129.8581288,187.879225,24.45342611,1979.015541,21.10193356,301.6833859,0,0,287.9657583,140.2632764,1595.606392,337.7548536,59.9807299,0,0,1493.318808,23.61122559,0,0,81.61360109,0,0,0,96.56867494,0,0,0,477.6665524,72.43866036,229.646215,108.3302423,0,692.9734088,868.8088416
7/12/2023 18:45,1701974700,143.0249344,1651.413773,482.4781527,812.4509716,1129.80592,3995.19157,28.79803124,6173.815936,1210.647233,11242.28458,29.50211114,18.88432613,82.24721563,2718.335023,125.5366063,180.5077046,24.52441437,1882.225802,20.98151157,249.2844307,0,0,654.3167288,140.1593948,1513.739212,283.0505053,60.12978,0,0,1483.421698,23.61773578,0,0,81.84308448,0,0,0,96.9681465,0,0,0,477.5833348,225.4504534,299.0157296,189.2375398,0,694.4886707,657.1253324
7/12/2023 19:00,1701975600,142.8056651,1733.346662,596.3367203,548.8476095,1367.241561,3997.473738,37.17482082,6551.775307,1059.300544,11233.35377,26.95222072,18.78018249,81.8681865,3091.415116,124.7732053,174.2409673,24.41618933,20.1925467,20.83124962,265.7256232,0,0,189.8766084,139.5451972,1330.093385,210.8449968,60.10877402,0,0,1396.85284,23.72703881,0,0,81.76479928,0,0,0,96.24440489,0,0,0,477.4069453,136.7174419,252.7050963,125.4252412,0,689.8903721,0.470534742
7/12/2023 19:15,1701976500,142.9626925,1633.528152,442.4417637,400.5998739,645.4989702,3983.414022,31.27293006,6212.729133,1489.927802,11225.22705,28.73997153,18.72202901,81.55723818,3088.60795,125.3618706,168.5345136,24.29433545,19.88296726,20.9451008,285.4917211,0,0,777.5227299,139.0320738,1251.890115,718.0858408,59.96584905,0,0,1414.320737,23.52393534,0,0,81.71730873,0,0,0,95.01986851,0,0,0,490.6898792,71.95297,228.7597499,96.96489222,0,681.5159648,0.447204702
7/12/2023 19:30,1701977400,142.8888967,1825.660262,417.3002121,855.447726,1097.626713,3931.661197,29.99248967,5762.129636,1159.668537,11237.5165,35.90598916,18.98620067,81.37997133,3005.047235,124.513927,163.8116471,24.33468898,20.132907,20.81398218,252.5305017,0,0,316.820954,135.5684599,1168.062452,554.2150022,59.74980916,0,0,1427.224604,23.74939575,0,0,81.57539358,0,17.14597695,0,95.04131852,0,0,0,542.6410711,71.99574616,228.4619181,188.4593231,0,680.7495106,0.461210743
7/12/2023 19:45,1701978300,142.9547132,1699.793961,605.7933337,817.559975,737.0804674,4038.462629,37.15381248,5983.107456,1177.694289,11239.65331,30.03701669,18.99356145,81.10400545,2938.810386,125.10943,158.5446352,24.33733133,20.1257346,20.85326694,249.4607449,0,0,324.5427002,134.9818681,1166.082641,200.707994,59.99509567,0,0,1444.736407,23.72538141,0,0,81.92058678,0,0,0,94.72676779,0,0,0,491.6110333,72.06393353,228.5646755,188.0613437,0,681.4130849,0.460701324
7/12/2023 20:00,1701979200,142.5475675,1873.517363,543.1747301,610.6200001,788.510487,3955.093848,29.77117193,5702.534452,1295.248187,11216.41417,27.00194047,18.92788671,81.30251854,2962.722303,123.8203384,153.8547527,24.29873586,19.95848955,20.86527174,289.8519912,0,0,188.2550398,134.2896248,1185.201536,462.9824378,60.11058228,0,0,1276.303337,23.56558165,0,0,81.6897801,0,0,0,94.96488046,0,0,0,478.137165,72.14228015,228.9662292,92.52340617,0,681.828377,0.441214718
7/12/2023 20:15,1701980100,142.4770405,1633.275549,599.1391331,474.1955401,591.0128056,3843.911738,32.45209629,5757.983819,1512.701316,11261.96166,26.8605629,19.01389684,81.56229099,2800.246239,124.1030777,150.727883,24.3650194,20.04127799,21.03381215,262.6194592,0,0,510.3745984,132.9397999,1113.144644,791.9295209,59.96869604,0,0,1260.345024,23.69267292,0,0,81.99416377,0,0,0,95.86423544,0,0,0,482.735743,178.0819629,278.438426,153.3347861,0,690.0458807,0.408042289
7/12/2023 20:30,1701981000,142.5836198,1622.675789,427.6698076,397.1792168,641.5359606,3821.237564,35.97162791,5560.630975,1441.279339,11256.7791,35.78397866,18.95112052,81.56738929,2932.234745,124.4979929,146.3605375,24.34820796,19.98749024,21.17762035,249.3239001,0,0,486.9774618,134.9515387,1103.962772,541.1855166,60.10777472,0,0,1439.108806,23.64294896,0,0,82.08603209,0,0,0,96.63138033,0,0,0,478.074882,180.1796861,273.4200599,188.1727163,0,693.5596858,0.430959426
7/12/2023 20:45,1701981900,142.4959927,1664.943416,714.563759,400.1046864,787.8367643,3815.244003,28.71406815,5906.684895,727.1018088,11294.17007,30.13783118,18.96326686,81.55401611,2869.203168,124.1290157,142.5545406,24.4357801,20.08318281,21.14748979,250.4880713,0,0,454.5705444,133.0580054,1090.71871,493.251937,60.10563446,0,0,1261.523949,23.6102794,0,0,81.62671932,0,17.40051943,0,96.93590223,0,0,0,477.6848651,72.46444472,230.5216111,163.4233367,0,695.9904367,0.436404951
7/12/2023 21:00,1701982800,142.0583249,1639.76513,454.8647232,425.432873,698.152186,3777.81531,34.4474459,5660.309115,1551.081612,11284.56958,27.00634866,19.0483222,81.18533608,2610.44073,125.0981919,139.4103113,24.42795187,20.07181287,21.15120592,249.851382,0,0,1000.388641,133.1315695,1209.012397,451.6142136,60.07066978,0,0,1254.375021,23.64647888,0,0,82.06627662,0,0,0,96.96052459,0,0,0,475.4804788,99.26142197,230.0603062,185.0773585,0,695.9670719,0.445984863
7/12/2023 21:15,1701983700,142.3725038,1820.43475,288.9870181,643.746795,638.3718341,3691.233602,33.937103,5647.624363,1237.887004,11243.95396,26.79561763,19.01893729,81.33413599,2505.604678,124.1174949,136.2370518,24.34280889,20.05558378,21.20872679,266.9332979,0,0,629.3284269,133.0873161,1006.388961,712.4778063,59.96382454,0,0,1251.971046,23.74381366,0,0,81.74411565,0,0,0,96.83594168,0,0,0,476.351128,124.0487489,230.5046794,187.8480072,0,696.501945,0.452360816
7/12/2023 21:30,1701984600,142.4257403,1719.573411,277.6502158,589.6359209,792.8791472,3542.969119,28.81597833,5327.194867,1443.750732,11251.34916,26.80133981,19.10559311,81.69442485,2448.726801,126.0265664,132.9017797,24.51695708,20.28964753,21.19602791,286.6816793,0,0,452.4534595,133.4978756,972.6882035,410.4544313,59.97260147,0,0,1250.875384,23.87534754,0,0,81.97695548,0,0,0,97.33908688,0,0,0,481.5922347,75.64767968,231.4022234,187.4647448,0,699.1235038,0.464572929
7/12/2023 21:45,1701985500,142.2365009,1760.704565,297.5014298,584.2938144,863.936583,3515.738891,36.59563003,5750.263146,1255.889972,11259.71538,35.21232019,19.01157619,81.58167151,2624.846605,125.3016478,129.0890529,24.44875016,20.10374634,21.22413984,252.0416764,0,0,477.4341521,133.2219279,944.3965783,348.7328868,60.12627203,0,0,1247.792602,23.81511129,0,0,81.8303419,0,0,0,97.60073705,0,0,0,476.3533177,72.46497044,231.6363628,187.9753178,0,701.3164056,0.408196852
7/12/2023 22:00,1701986400,142.0688821,1657.481897,277.0254237,560.9021077,629.2308126,3295.422528,31.77864696,5167.213897,899.3751014,11278.90242,29.95787293,19.07182465,81.27918361,2233.931487,123.9109149,124.9028782,24.4189425,20.04626788,21.070134,249.6658842,0,0,87.85780535,132.4892657,1044.209953,424.1892949,60.00817536,0,0,1242.057848,23.68484951,0,0,81.790892,0,0,0,96.49594267,0,0,0,476.2663028,72.29847626,229.7995011,144.4143069,0,691.7163231,0.449698977
7/12/2023 22:15,1701987300,141.9878326,1623.111692,257.6868478,383.7998727,508.6728825,3173.071374,29.65858717,4524.639562,939.0503166,11278.37492,27.08411019,19.09426921,81.85252745,1761.236962,125.1096575,122.2898561,24.40450129,20.06508973,21.05959062,250.0713329,0,0,87.81375187,132.8681388,927.3326596,195.4782843,59.98692477,0,0,863.841765,23.75738647,0,0,82.01827518,0,0,0,96.56300223,0,0,0,476.2487103,72.45141084,230.4124902,76.03230509,0,692.8596139,0.447460443
7/12/2023 22:30,1701988200,141.9990573,1635.039179,504.7389371,372.8481116,520.7485338,3036.866859,37.60283368,5110.209341,882.544576,11261.42976,27.09361824,19.17284655,81.73129681,1456.963585,125.6139519,118.7773399,24.41167528,20.18868747,21.15200076,250.153752,0,0,152.6749407,132.2307275,888.6690358,581.6538186,138.2249392,0,0,900.6082109,23.81333893,0,0,81.62712965,0,0,0,96.33353729,0,0,0,476.2138992,72.42093614,230.6749683,76.11684539,0,694.1567337,0.457785316
7/12/2023 22:45,1701989100,141.5949058,1628.30713,569.5231675,363.7512162,627.2189946,2915.98998,29.77948877,5077.837954,1267.0157,11261.14289,27.00868523,19.00937708,81.47633696,1501.144811,124.5724258,115.4712645,24.36944439,20.06828718,20.93484552,275.4436612,0,0,247.2657778,132.9430376,876.8522145,608.1818706,60.06062486,0,0,855.6080928,23.72471377,0,0,82.0656031,0,0,0,95.35821215,0,0,0,480.7720193,72.21040403,229.3112455,75.85297694,0,683.9422013,0.447111249
7/12/2023 23:00,1701990000,141.370016,1626.855846,345.6677113,382.7823588,702.6496322,2769.119071,31.42713535,4884.986039,604.7302595,11268.44474,26.98140047,19.03538457,81.59585345,1764.892472,123.9375004,112.2833934,24.4368437,20.0429962,20.86775012,279.1364728,0,0,87.95111926,132.0191062,959.4049302,168.0774921,60.06644201,0,0,519.9395313,23.64925448,0,0,81.49841724,0,0,0,96.13079028,0,0,0,476.1950599,72.26990557,229.6532416,75.76810945,0,689.4821189,0.434031785
7/12/2023 23:15,1701990900,141.7889538,1645.876809,272.3127464,376.6593716,972.0080124,2751.551044,36.5847302,4218.520277,738.3343037,11271.00609,26.96040167,19.05767697,81.57233079,1726.84358,125.7009583,109.420715,24.36802289,19.9336478,20.9688699,254.364451,0,0,88.0350665,131.9826022,820.8110796,324.2959912,59.97617087,0,0,954.1155891,23.72989267,0,0,81.9544812,0,0,0,96.38780882,0,0,0,476.1871744,72.40500816,229.8430471,75.7926252,0,691.4546196,0.446608283
7/12/2023 23:30,1701991800,141.9773088,1625.898934,272.6731136,379.2507748,304.4351703,2667.39727,28.98743343,4390.407753,828.7151346,11301.66365,26.72962756,19.08165506,81.48341719,1717.29883,125.2611831,106.614186,24.42446163,20.11699948,20.95015905,254.2201409,0,0,87.92648371,130.7941345,792.801385,311.1350759,59.94815673,0,0,262.0584238,23.79843322,0,0,81.76623449,0,0,0,96.3633259,0,0,0,475.0466872,72.32707073,230.2377964,75.83848225,0,692.325877,0.41155909
7/12/2023 23:45,1701992700,141.890493,1651.254796,401.2459948,387.4887017,499.5338204,2550.356419,32.98843241,3781.063055,778.8629422,11979.63621,26.60825706,19.0729714,81.54236501,1847.470336,125.5571048,105.1430662,24.44754251,20.12792492,21.00158174,251.3377654,0,0,88.15948088,131.0433732,767.4634086,346.8163089,60.10859464,0,0,426.9215329,23.80951726,0,0,82.23896133,0,0,0,97.23256587,0,0,0,480.965808,72.2799636,230.3778793,75.75902066,0,685.272636,0.464616194
8/12/2023 0:00,1701993600,141.3199741,2208.037471,663.9800578,549.2110728,382.8432439,2584.667303,35.30403055,3794.813403,782.4663632,22199.11498,26.59653778,18.73032385,80.62086087,2316.062473,123.5727199,100.874483,24.28272753,19.21246219,20.81289377,273.0574017,0,0,87.38011573,132.4731634,872.7474475,569.7951048,60.04912918,0,0,768.0634781,23.20700577,0,0,81.62329472,0,0,0,93.47447025,0,0,0,477.1247683,100.8775781,228.5324565,75.18231698,0,0,0.40604651
8/12/2023 0:15,1701994500,141.2423477,2364.100144,518.8827534,717.895629,367.0938024,2561.73125,28.91164707,3542.041523,755.8163386,22309.39852,26.68576291,18.87189798,80.72898045,2226.595408,122.77024,98.68548095,24.40734988,19.49346437,20.78400373,279.6080961,0,0,132.0976656,131.2593454,754.8914923,482.6918623,59.98655463,0,0,260.153576,23.32926218,0,0,81.97921717,0,0,0,94.02635083,0,0,0,476.3438747,138.4483668,227.2609258,91.63826625,0,625.6736949,0.41535382
8/12/2023 0:30,1701995400,141.2614126,2949.874011,268.0778012,548.2672584,405.7884555,2504.185766,33.25730988,3816.940986,1043.834462,22359.71039,26.53392042,18.68117655,80.80218918,2265.653765,123.3926238,96.20712119,24.22852141,19.21894552,20.82063134,259.8680147,0,0,88.2960585,131.1212752,669.4720668,313.5176724,60.03623742,0,0,259.8817875,23.17801929,0,0,81.65058849,0,0,0,93.65381827,0,0,0,476.2981823,241.2315087,292.9297236,188.6797656,0,671.4580637,0.391846649
